Id,Name,Title,Release,Steam Rating,Tags
293480,FRONTIERS,"<a href=""https://store.steampowered.com/app/293480/"">FRONTIERS</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/293480/header.jpg"" alt=""FRONTIERS"">",2020,38% (104 reviews),"RPG, Adventure, Indie, Casual, Open World, Exploration, Sandbox, Survival, First-Person"
255370,KickBeat Steam Edition,"<a href=""https://store.steampowered.com/app/255370/"">KickBeat Steam Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/255370/header.jpg"" alt=""KickBeat Steam Edition"">",2014,75% (343 reviews),"Action, Indie, Music, Rhythm, Martial Arts, Fighting, Music-Based Procedural Generation, Singleplayer, Great Soundtrack"
1123770,Curse of the Dead Gods,"<a href=""https://store.steampowered.com/app/1123770/"">Curse of the Dead Gods</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/1123770/header.jpg"" alt=""Curse of the Dead Gods"">",2021,"87% (4,043 reviews)","Action Roguelike, Dark Fantasy, Isometric, Action, Fighting, Difficult, Souls-like, Roguelite, Adventure, Roguelike, Dungeon Crawler, Singleplayer, Indie, Real-Time, Exploration, Great Soundtrack, 3D, Fantasy, Cartoony, Early Access"
845070,The Awesome Adventures of Captain Spirit,"<a href=""https://store.steampowered.com/app/845070/"">The Awesome Adventures of Captain Spirit</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/845070/header.jpg"" alt=""The Awesome Adventures of Captain Spirit"">",2018,"92% (12,035 reviews)","Free to Play, Story Rich, Adventure, Choices Matter, Atmospheric, Singleplayer, Great Soundtrack, Drama, Superhero, Short, Point &amp; Click, Walking Simulator, Third Person, Controller, Memes, Action, Indie, Casual, Cute, Emotional"
496890,Replica,"<a href=""https://store.steampowered.com/app/496890/"">Replica</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/496890/header.jpg"" alt=""Replica"">",2016,"86% (2,609 reviews)","Indie, Pixel Graphics, Hacking, Puzzle, Adventure, Dystopian, Story Rich, Mystery, Political, Singleplayer, Psychological Horror, Choices Matter, Visual Novel, Horror, Atmospheric, Short"
1012560,Snakeybus,"<a href=""https://store.steampowered.com/app/1012560/"">Snakeybus</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/1012560/header.jpg"" alt=""Snakeybus"">",2019,"92% (1,506 reviews)","Casual, Indie, Action, Driving, Automobile Sim, Arcade, Funny, Multiplayer, Psychological Horror, Singleplayer"
897820,Reigns: Game of Thrones,"<a href=""https://store.steampowered.com/app/897820/"">Reigns: Game of Thrones</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/897820/header.jpg"" alt=""Reigns: Game of Thrones"">",2018,76% (796 reviews),"RPG, Indie, Card Game, Adventure, Choices Matter, Medieval, 2D, Singleplayer, Minimalist, Choose Your Own Adventure, Strategy, Dark Humor, Story Rich, Great Soundtrack, Difficult, Dark Comedy, Comedy, Funny, Cute"
881100,Noita,"<a href=""https://store.steampowered.com/app/881100/"">Noita</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/881100/header.jpg"" alt=""Noita"">",2020,"95% (33,618 reviews)","Physics, Difficult, Roguelike, Dungeon Crawler, Indie, Action, Open World, Action Roguelike, Perma Death, Roguelite, Sandbox, RPG, 2D, Pixel Graphics, 2D Platformer, Gun Customization, Action-Adventure, Dark Humor, Mythology, Crafting"
382560,Hot Lava,"<a href=""https://store.steampowered.com/app/382560/"">Hot Lava</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/382560/header.jpg"" alt=""Hot Lava"">",2019,"93% (3,509 reviews)","Precision Platformer, 3D Platformer, Parkour, Racing, Exploration, Time Attack, PvP, Difficult, Platformer, First-Person, Female Protagonist, Multiplayer, Action, Adventure, Nostalgia, 1990&#x27;s, Singleplayer, Fast-Paced, Indie, Great Soundtrack"
611790,House Party,"<a href=""https://store.steampowered.com/app/611790/"">House Party</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/611790/header.jpg"" alt=""House Party"">",2017,"88% (9,309 reviews)","Sexual Content, Nudity, Mature, NSFW, Dating Sim, Simulation, First-Person, Singleplayer, Early Access, Choices Matter, Adventure, Indie, Story Rich, Casual, Funny, Sandbox, RPG, Comedy, Memes, Puzzle"
486780,Fruit Ninja VR,"<a href=""https://store.steampowered.com/app/486780/"">Fruit Ninja VR</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/486780/header.jpg"" alt=""Fruit Ninja VR"">",2016,80% (699 reviews),"VR, Swordplay, Action, Memes, Physics, Simulation, Singleplayer, Cartoony, Casual, First-Person, Colorful, Family Friendly, Ninja, Combat, Score Attack, 3D, Fighting, Sports, Free to Play, Hack and Slash"
485330,Star Drifter,"<a href=""https://store.steampowered.com/app/485330/"">Star Drifter</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/485330/header.jpg"" alt=""Star Drifter"">",2016,40% (86 reviews),"Indie, Action, Casual, Shoot &#x27;Em Up"
368610,The Enchanted Cave 2,"<a href=""https://store.steampowered.com/app/368610/"">The Enchanted Cave 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/368610/header.jpg"" alt=""The Enchanted Cave 2"">",2015,89% (475 reviews),"RPG, Indie, Dungeon Crawler, Pixel Graphics, Singleplayer, 2D, Casual, Turn-Based, Roguelike, Great Soundtrack"
324070,iO,"<a href=""https://store.steampowered.com/app/324070/"">iO</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/324070/header.jpg"" alt=""iO"">",2014,79% (88 reviews),"Indie, Action, Racing, Physics, Puzzle, Puzzle Platformer, 2D"
582620,Copoka,"<a href=""https://store.steampowered.com/app/582620/"">Copoka</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/582620/header.jpg"" alt=""Copoka"">",2016,82% (84 reviews),"Casual, Indie, Exploration, Flight, Atmospheric, Open World, Simulation, Experimental"
446840,Splasher,"<a href=""https://store.steampowered.com/app/446840/"">Splasher</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/446840/header.jpg"" alt=""Splasher"">",2017,96% (363 reviews),"Indie, Action, Platformer, Controller, Cartoon, 2D, Difficult, Singleplayer, Funny"
444720,Inexistence,"<a href=""https://store.steampowered.com/app/444720/"">Inexistence</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/444720/header.jpg"" alt=""Inexistence"">",2016,64% (279 reviews),"Action, Adventure, Indie, RPG, Metroidvania, 2D, Pixel Graphics, Platformer, Retro"
431710,Space Pilgrim Episode II: Epsilon Indi,"<a href=""https://store.steampowered.com/app/431710/"">Space Pilgrim Episode II: Epsilon Indi</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/431710/header.jpg"" alt=""Space Pilgrim Episode II: Epsilon Indi"">",2016,87% (353 reviews),"Adventure, RPGMaker, Indie, Space, Sci-fi, Story Rich, Female Protagonist, Casual, Crime, Atmospheric, 2D, Singleplayer, RPG, JRPG"
399790,Destiny Warriors RPG,"<a href=""https://store.steampowered.com/app/399790/"">Destiny Warriors RPG</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/399790/header.jpg"" alt=""Destiny Warriors RPG"">",2015,46% (836 reviews),"Anime, RPGMaker, RPG, Adventure, Indie, Pixel Graphics, JRPG, Singleplayer, 2D, Fantasy, Shoot &#x27;Em Up, Great Soundtrack, Action, Retro, Turn-Based, Family Friendly, Platformer, Zombies, Comedy, Story Rich"
396160,Secret Of Magia,"<a href=""https://store.steampowered.com/app/396160/"">Secret Of Magia</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/396160/header.jpg"" alt=""Secret Of Magia"">",2015,46% (656 reviews),"RPGMaker, Anime, RPG, Indie, Adventure, Action, 2D, Pixel Graphics, Singleplayer, Shoot &#x27;Em Up, Fantasy, Retro, Strategy, Open World"
412270,Stories of Bethem: Full Moon,"<a href=""https://store.steampowered.com/app/412270/"">Stories of Bethem: Full Moon</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/412270/header.jpg"" alt=""Stories of Bethem: Full Moon"">",2015,81% (58 reviews),"Indie, Adventure, RPG, Action, Pixel Graphics, Top-Down"
405970,Flat Kingdom Paper's Cut Edition,"<a href=""https://store.steampowered.com/app/405970/"">Flat Kingdom Paper&#x27;s Cut Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/405970/header.jpg"" alt=""Flat Kingdom Paper&#x27;s Cut Edition"">",2016,78% (46 reviews),"Indie, Action, Adventure, Platformer, Metroidvania, Action-Adventure, Puzzle Platformer, 2D"
403290,Burly Men at Sea,"<a href=""https://store.steampowered.com/app/403290/"">Burly Men at Sea</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/403290/header.jpg"" alt=""Burly Men at Sea"">",2016,75% (157 reviews),"Adventure, Casual, Indie, Visual Novel, Minimalist, 2D, Choices Matter, Point &amp; Click, Story Rich, Mythology, Short, Sailing, Choose Your Own Adventure, Great Soundtrack, Atmospheric, Family Friendly, Singleplayer, Fantasy, Nonlinear, Stylized"
383960,Machina of the Planet Tree -Planet Ruler-,"<a href=""https://store.steampowered.com/app/383960/"">Machina of the Planet Tree -Planet Ruler-</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/383960/header.jpg"" alt=""Machina of the Planet Tree -Planet Ruler-"">",2015,85% (111 reviews),"JRPG, Visual Novel, Turn-Based, Party-Based RPG, Strategy, RPG, 2D, Cute, Story Rich, Anime, Fantasy, Sci-fi, Magic, Adventure, Singleplayer, Indie, RPGMaker, Great Soundtrack, Side Scroller, Card Game"
365480,Ravenmark: Scourge of Estellion,"<a href=""https://store.steampowered.com/app/365480/"">Ravenmark: Scourge of Estellion</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/365480/header.jpg"" alt=""Ravenmark: Scourge of Estellion"">",2015,66% (54 reviews),"Strategy, RPG, Tactical, Turn-Based, Turn-Based Tactics, Singleplayer, Turn-Based Strategy, Story Rich, Fantasy"
364270,Lilly and Sasha: Curse of the Immortals,"<a href=""https://store.steampowered.com/app/364270/"">Lilly and Sasha: Curse of the Immortals</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/364270/header.jpg"" alt=""Lilly and Sasha: Curse of the Immortals"">",2015,79% (318 reviews),"RPG, Indie, RPGMaker, Strategy, Female Protagonist"
362090,Siralim,"<a href=""https://store.steampowered.com/app/362090/"">Siralim</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/362090/header.jpg"" alt=""Siralim"">",2015,86% (174 reviews),"RPG, Indie, Creature Collector, Turn-Based, Fantasy, Retro, Roguelite, Roguelike"
354740,Echoes of Aetheria,"<a href=""https://store.steampowered.com/app/354740/"">Echoes of Aetheria</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/354740/header.jpg"" alt=""Echoes of Aetheria"">",2016,87% (102 reviews),"Indie, RPG, RPGMaker, Steampunk"
347290,Rise & Shine,"<a href=""https://store.steampowered.com/app/347290/"">Rise &amp; Shine</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/347290/header.jpg"" alt=""Rise &amp; Shine"">",2017,73% (408 reviews),"Action, Indie, Action-Adventure, Puzzle Platformer, Platformer, Difficult, 2D, Shooter, Short"
351150,DRAGON: A Game About a Dragon,"<a href=""https://store.steampowered.com/app/351150/"">DRAGON: A Game About a Dragon</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/351150/header.jpg"" alt=""DRAGON: A Game About a Dragon"">",2015,68% (477 reviews),"Indie, Dragons, Adventure, Platformer, Anime, 2D, Hand-drawn, Shoot &#x27;Em Up, Fantasy, Singleplayer, Comedy, Casual, Family Friendly, Gore, Difficult, Great Soundtrack, Arcade"
341150,Age of Fear 2: The Chaos Lord GOLD,"<a href=""https://store.steampowered.com/app/341150/"">Age of Fear 2: The Chaos Lord GOLD</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/341150/header.jpg"" alt=""Age of Fear 2: The Chaos Lord GOLD"">",2016,83% (235 reviews),"Tactical RPG, Turn-Based Tactics, Perma Death, PvP, Turn-Based, Strategy RPG, Turn-Based Strategy, Tabletop, RPG, 2D, Strategy, Top-Down, Open World, Story Rich, Turn-Based Combat, Dark Fantasy, Demons, Fantasy, Tactical, Adventure"
341120,Glorkian Warrior: The Trials Of Glork,"<a href=""https://store.steampowered.com/app/341120/"">Glorkian Warrior: The Trials Of Glork</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/341120/header.jpg"" alt=""Glorkian Warrior: The Trials Of Glork"">",2015,94% (103 reviews),"Indie, Shoot &#x27;Em Up, Platformer, Retro, Action, Great Soundtrack, Cartoony, Comedy, Shooter, Arcade, Comic Book"
319760,Oh My Gore!,"<a href=""https://store.steampowered.com/app/319760/"">Oh My Gore!</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/319760/header.jpg"" alt=""Oh My Gore!"">",2016,87% (298 reviews),"Indie, Strategy, Gore, Tower Defense, Fantasy, Villain Protagonist, Dark Humor, Story Rich, Comedy, Pixel Graphics"
318130,Doom & Destiny,"<a href=""https://store.steampowered.com/app/318130/"">Doom &amp; Destiny</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/318130/header.jpg"" alt=""Doom &amp; Destiny"">",2011,"96% (1,828 reviews)","RPG, Indie, RPGMaker, Turn-Based Combat, Comedy, Fantasy, Strategy, JRPG, Singleplayer, Pixel Graphics, Funny, 2D, Adventure"
316660,Toast Time,"<a href=""https://store.steampowered.com/app/316660/"">Toast Time</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/316660/header.jpg"" alt=""Toast Time"">",2014,87% (24 reviews),"Casual, Action, Strategy, Indie, Shoot &#x27;Em Up, Funny, Retro, Difficult, Old School, Singleplayer, Short, Stylized, Mouse only, Silent Protagonist, Agriculture, Physics, Pixel Graphics, 2D, Arcade"
311870,Super Trench Attack!,"<a href=""https://store.steampowered.com/app/311870/"">Super Trench Attack!</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/311870/header.jpg"" alt=""Super Trench Attack!"">",2014,"91% (1,065 reviews)","Action, RPG, Indie, World War I, Comedy, Singleplayer, Isometric, Shooter, Pixel Graphics, Retro, 2D, Funny, World War II, Top-Down Shooter"
298360,Immortal Defense,"<a href=""https://store.steampowered.com/app/298360/"">Immortal Defense</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/298360/header.jpg"" alt=""Immortal Defense"">",2007,85% (132 reviews),"Indie, Strategy, Action, Tower Defense, Space, Sci-fi, Great Soundtrack, Story Rich, Transhumanism, Atmospheric, Dark, Level Editor, Difficult, Silent Protagonist, Abstract, Psychedelic, Cult Classic, Psychological, Based On A Novel"
293200,Sentinel,"<a href=""https://store.steampowered.com/app/293200/"">Sentinel</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/293200/header.jpg"" alt=""Sentinel"">",2014,63% (80 reviews),"Indie, Strategy, Tower Defense, Music"
286220,Pier Solar and the Great Architects,"<a href=""https://store.steampowered.com/app/286220/"">Pier Solar and the Great Architects</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/286220/header.jpg"" alt=""Pier Solar and the Great Architects"">",2014,65% (67 reviews),"RPG, JRPG, Turn-Based, Retro, Indie, Singleplayer, 2D, RPGMaker"
262960,Castle In The Darkness,"<a href=""https://store.steampowered.com/app/262960/"">Castle In The Darkness</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/262960/header.jpg"" alt=""Castle In The Darkness"">",2015,"77% (1,062 reviews)","Metroidvania, Indie, Platformer, Action, Difficult, Adventure, Pixel Graphics, RPG, Retro, 2D, Great Soundtrack, Singleplayer"
262550,Gunman Clive,"<a href=""https://store.steampowered.com/app/262550/"">Gunman Clive</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/262550/header.jpg"" alt=""Gunman Clive"">",2014,89% (556 reviews),"Indie, Action, Western, Platformer, Side Scroller, 2D, Difficult, Short, Great Soundtrack, Shooter, Singleplayer"
242550,Rayman® Legends,"<a href=""https://store.steampowered.com/app/242550/"">Rayman® Legends</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/242550/header.jpg"" alt=""Rayman® Legends"">",2013,"91% (4,701 reviews)","Platformer, Adventure, Action, Local Co-Op, Great Soundtrack, 2D, Co-op, 4 Player Local, Controller, Funny, Local Multiplayer, Fast-Paced, Singleplayer, Comedy, Side Scroller, Family Friendly, Beautiful, Music, Difficult, Atmospheric"
209160,Call of Duty®: Ghosts (209160),"<a href=""https://store.steampowered.com/app/209160/"">Call of Duty®: Ghosts (209160)</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/209160/header.jpg"" alt=""Call of Duty®: Ghosts (209160)"">",2014,"53% (8,680 reviews)","Dog, FPS, Action, Multiplayer, Shooter, First-Person, Military, Singleplayer, War, Co-op, Online Co-Op, America, Linear, Fast-Paced, Hacking, Futuristic, Survival Horror, Tactical, Team-Based, Competitive"
207670,AVSEQ,"<a href=""https://store.steampowered.com/app/207670/"">AVSEQ</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/207670/header.jpg"" alt=""AVSEQ"">",2012,60% (28 reviews),"Indie, Casual, Music"
35800,BRAINPIPE: A Plunge to Unhumanity,"<a href=""https://store.steampowered.com/app/35800/"">BRAINPIPE: A Plunge to Unhumanity</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/35800/header.jpg"" alt=""BRAINPIPE: A Plunge to Unhumanity"">",2008,85% (166 reviews),"Casual, Indie, Psychedelic, Free to Play"
110610,Alien Zombie Megadeath,"<a href=""https://store.steampowered.com/app/110610/"">Alien Zombie Megadeath</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/110610/header.jpg"" alt=""Alien Zombie Megadeath"">",2011,90% (20 reviews),"Action, Indie, Platformer, Arcade"
94620,Hector: Badge of Carnage - Full Series,"<a href=""https://store.steampowered.com/app/94620/"">Hector: Badge of Carnage - Full Series</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/94620/header.jpg"" alt=""Hector: Badge of Carnage - Full Series"">",2011,94% (87 reviews),"Adventure, Point &amp; Click, Casual, Comedy, Detective, Singleplayer, Story Rich, Funny, Action, Puzzle"
